scientificName,latitude,longitude,eventDate,date_year,month,day,individualCount,basisOfRecord,datasetName,vernacularName,bathymetry,sst,species_common,species_scientific
Physeter macrocephalus,55.1675,-153.5595,2015-08-14T10:48:36,2015,8,14,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Sperm whale,5351,7.06,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,52.9855,-145.3632,2007-07-06,2007,7,6,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Sperm Whale,4143,7.55,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.261583,-136.448583,2005-05-25T14:18:04,2005,5,25,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,1200,8.95,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.25,-146.851667,2009-08-02T09:32:07,2009,8,2,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,281,8.28,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,53.968,-152.136667,2015-08-13T21:07:45,2015,8,13,2,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Sperm whale,4613,6.87,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.817,-137.240833,2004-10-16T16:33:48,2004,10,16,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,211,8.96,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,58.928667,-144.395167,2004-09-17T15:34:39,2004,9,17,1,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Sperm whale,3734,8.3,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.3168,-147.046,2003-07-12T15:17:01,2003,7,12,2,HumanObservation,NMML Gulf of Alaska marine mammal survey 2003,Sperm whale,191,8.26,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.60883,-135.85146,2009-06-14T15:03:15,2009,6,14,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,403,9.0,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.1985,-136.325333,2003-05-27,2003,5,27,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,776,8.88,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.861498,-136.904917,2013-05-31T11:05:44,2013,5,31,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,308,8.82,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.519367,-144.7221,2007-08-04T13:41:54,2007,8,4,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,191,8.41,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.0,-145.0,2004-08-18T15:16:21,2004,8,18,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,4046,8.28,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,51.4924,-135.1567,2011-07-08,2011,7,8,,HumanObservation,EC-CWS Eastern Canada Seabirds at Sea,Sperm Whale,3457,9.74,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.8965,-136.092833,2007-07-17T14:50:39,2007,7,17,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,698,8.98,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.0,-145.0,2004-08-16T17:45:58,2004,8,16,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,4046,8.28,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.0,-145.0,2004-07-13T08:53:05,2004,7,13,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,4046,8.28,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.8965,-136.092833,2007-07-17T09:54:25,2007,7,17,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,698,8.98,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.002783,-136.123767,2003-06-03,2003,6,3,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,728,8.88,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,55.079833,-155.163167,2015-08-12T13:50:45,2015,8,12,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Sperm whale,2121,7.06,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.60688,-135.92489,2009-06-15T12:12:46,2009,6,15,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,809,9.02,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.787583,-136.037567,2013-05-30T10:16:27,2013,5,30,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,-121,,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.625717,-135.922,2009-06-13T13:51:54,2009,6,13,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,562,9.02,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.641667,-136.735,2009-07-15T16:03:25,2009,7,15,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,855,8.9,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.161667,-147.075,2006-08-06T14:34:29,2006,8,6,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,989,8.26,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,53.724167,-152.164,2015-08-13T14:49:00,2015,8,13,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Sperm whale,4855,6.86,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.263333,-146.851667,2009-08-02T10:04:10,2009,8,2,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,190,8.27,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.236667,-136.326667,2004-08-01T12:25:47,2004,8,1,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,662,8.88,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,60.233335,-147.998287,2023-04-06T13:10:12,2023,4,6,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,216,7.6,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.522133,-136.609633,2011-06-01T14:29:32,2011,6,1,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,630,8.9,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.576083,-135.83525,2009-06-12T09:47:30,2009,6,12,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,489,9.0,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.16172,-148.33066,2006-08-10T17:19:06,2006,8,10,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,131,8.1,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.09249,-135.616035,2012-07-11T16:03:04,2012,7,11,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,825,9.07,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,53.472667,-151.558833,2015-08-13T17:33:31,2015,8,13,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Sperm whale,4579,6.89,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.76715,-137.483533,2010-08-15T11:45:51,2010,8,15,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,1749,8.98,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.114712,-136.24802,2017-06-23T10:37:46,2017,6,23,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,655,8.9,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.0,-145.0,2004-10-16T16:13:45,2004,10,16,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,4046,8.28,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.441833,-147.685333,2015-08-25T09:28:03,2015,8,25,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Sperm whale,3996,7.38,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.861498,-136.904917,2013-05-31T14:14:58,2013,5,31,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,308,8.82,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.251906,-136.361397,2016-07-14T14:57:13,2016,7,14,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,910,8.9,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.866702,-147.255118,2013-07-11T08:46:18,2013,7,11,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Sperm whale,4880,7.71,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.6861,-136.7166,2013-05-31T10:01:28,2013,5,31,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,374,8.83,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.0,-145.0,2004-07-09T20:14:55,2004,7,9,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,4046,8.28,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.202333,-136.314,2007-07-20T19:26:05,2007,7,20,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,665,8.88,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.1985,-136.325333,2003-05-27,2003,5,27,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,776,8.88,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,55.413,-154.634333,2015-08-12T07:54:35,2015,8,12,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Sperm whale,1476,7.13,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.3646,-136.379283,2013-05-28T16:13:15,2013,5,28,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,667,8.9,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.637233,-135.946033,2009-06-15T14:14:31,2009,6,15,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,607,9.02,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.1125,-145.875333,2004-09-18T15:58:50,2004,9,18,1,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Sperm whale,3532,8.32,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.11596,-137.32296,2006-07-21T11:03:23,2006,7,21,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,2615,9.03,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.519367,-144.7221,2007-08-04T15:56:59,2007,8,4,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,191,8.41,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.845665,-148.40249,2013-07-10T12:45:15,2013,7,10,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Sperm whale,2268,7.81,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.498583,-135.768617,2009-06-29T14:50:14,2009,6,29,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,619,8.96,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,58.69006,-148.33066,2006-08-14T10:20:11,2006,8,14,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,263,8.07,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.16172,-148.33066,2006-08-10T11:55:20,2006,8,10,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,131,8.1,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.594183,-135.867683,2010-05-22T13:06:15,2010,5,22,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,556,9.0,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.085,-136.223333,2004-08-22T08:55:05,2004,8,22,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,650,8.9,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.1024,-136.27505,2004-04-29T09:08:53,2004,4,29,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,894,8.93,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.107433,-135.46195,2014-06-25T12:04:44,2014,6,25,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,372,8.96,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.743567,-148.074603,2013-07-10T13:59:53,2013,7,10,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Sperm whale,3228,7.7,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.41894,-148.194923,2013-07-09T23:02:53,2013,7,9,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Sperm whale,4914,7.6,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.16172,-148.33066,2006-08-10T11:04:39,2006,8,10,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,131,8.1,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.88072,-136.109533,2006-05-26T12:44:09,2006,5,26,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,-13,8.29,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,55.293167,-153.700167,2015-08-14T11:49:50,2015,8,14,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Sperm whale,5576,7.09,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.928875,-136.115939,2016-07-13T14:23:39,2016,7,13,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,877,8.91,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.8965,-136.092833,2007-07-17T18:58:36,2007,7,17,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,698,8.98,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,54.405,-159.408333,2011-06-25T13:45:11,2011,6,25,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,424,6.72,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.106333,-136.250667,2008-07-31T16:21:15,2008,7,31,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,765,8.93,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.765952,-148.145482,2013-07-10T13:43:46,2013,7,10,2,HumanObservation,GOALS Vessel Surveys June - July 2013,Sperm whale,3120,7.74,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,58.694615,-147.046055,2013-07-12T19:48:42,2013,7,12,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Sperm whale,2566,8.1,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.968167,-136.110167,2003-05-14T12:23:50,2003,5,14,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,718,8.91,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,58.385476,-148.069644,2022-07-19T21:02:12,2022,7,19,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,1446,7.99,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,58.9135,-141.042,2004-07-13T09:04:42,2004,7,13,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,568,8.78,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.047835,-135.44452,2016-06-18T15:03:16,2016,6,18,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,535,9.02,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,58.596,-147.378,2006-08-10T15:05:16,2006,8,10,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,2313,8.07,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.114485,-136.244255,2017-06-23T10:40:31,2017,6,23,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,655,8.9,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.968167,-136.110167,2003-05-14T13:50:05,2003,5,14,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,718,8.91,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.085939,-136.245164,2017-06-23T11:44:58,2017,6,23,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,834,8.9,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,58.877,-144.490167,2004-09-18T01:40:07,2004,9,18,1,HumanObservation,Lamont-Doherty/LGL/NSF cruises,Sperm whale,3726,8.27,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,55.3143,-166.9517,2002-06-20T12:51:05,2002,6,20,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Sperm whale,140,5.41,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.08385,-135.4609,2014-06-24T17:46:05,2014,6,24,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,400,8.96,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,55.55372,-135.98177,2006-07-13T10:59:07,2006,7,13,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,2730,9.13,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.871727,-147.263923,2013-07-11T08:49:03,2013,7,11,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Sperm whale,4881,7.71,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.85255,-148.425163,2013-07-10T12:40:05,2013,7,10,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Sperm whale,2154,7.8,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.469333,-152.280667,2015-08-11T18:36:24,2015,8,11,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,302,7.25,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.926137,-147.357728,2013-07-11T09:19:54,2013,7,11,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Sperm whale,4200,7.75,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.591667,-143.949667,2008-08-03T16:14:57,2008,8,3,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,415,8.49,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.663667,-135.957,2006-05-31T10:05:58,2006,5,31,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,503,9.02,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.0,-145.0,2004-07-20T13:24:04,2004,7,20,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,4046,8.28,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,55.1527,-169.3762,2010-07-15T16:39:01,2010,7,15,1,HumanObservation,NMML 2002-2010 Bering Sea Shelf Cetacean Survey,Sperm whale,2165,5.49,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.91,-136.081667,2005-08-17T15:04:27,2005,8,17,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,492,8.92,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.0,-145.0,2004-07-14T15:32:48,2004,7,14,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,4046,8.28,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.91895,-147.345345,2013-07-11T09:15:55,2013,7,11,1,HumanObservation,GOALS Vessel Surveys June - July 2013,Sperm whale,4286,7.75,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,54.90571,-134.28799,2006-07-11T15:03:44,2006,7,11,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,230,9.36,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.594333,-135.892167,2006-06-01T14:22,2006,6,1,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,687,9.0,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.221833,-136.339,2006-05-23T13:15:33,2006,5,23,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,758,8.93,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,56.403,-147.3725,2015-08-25T08:22:51,2015,8,25,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Sperm whale,4026,7.35,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,57.033467,-136.539733,2009-06-13T13:31:20,2009,6,13,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,1925,9.03,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,54.192,-150.604833,2015-08-15T07:18:04,2015,8,15,7,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Sperm whale,3431,6.87,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,59.0,-145.0,2004-10-15T13:49:40,2004,10,15,1,HumanObservation,Happywhale - Sperm whale in North Pacific Ocean,Sperm whale,4046,8.28,Sperm Whale,Physeter macrocephalus
